Degree,Scaling_Factor,Convergence_Iterations,Total_Time_seconds,Final_Error,Min_Iteration_Time,Max_Iteration_Time,Avg_Iteration_Time,Var_Iteration_Time
32,40,50,4357.845687150955,3.4175891811405915e-06,60.890913009643555,97.64976406097412,87.15677415847779,36.84973214201808
32,44,50,4579.417163133621,1.0656455359861639e-08,61.56229090690613,112.94275307655334,91.58818869590759,38.213993459050215
